Kann ich einkaufen gehen? ;10.4.Business_Open_Closed
Kann ich zu einer Ausstellung gehen?;10.4.Business_Open_Closed
Muss ich mein Restaurant schließen? ;10.4.Business_Open_Closed
Kann ich einen Computer kaufen gehen?;10.4.Business_Open_Closed
Ist der Friseur offen?;10.4.Business_Open_Closed
Darf man zum Fristeur?;10.4.Business_Open_Closed
Darf der Handwerker zu mir kommen?;10.4.Business_Open_Closed
Darf ich ins Fitnessstudio;10.4.Business_Open_Closed
Dürfen Schwimmbäder offen sein?;10.4.Business_Open_Closed
Dürfen Handwerker arbeiten?;10.4.Business_Open_Closed
kann der Elektriker zu mir nach Hause kommen;10.4.Business_Open_Closed
Darf ich einen Gärtner bestellen?;10.4.Business_Open_Closed
Darf ich einen Handwerker bestellen?;10.4.Business_Open_Closed
